ID_BUYER,Composite_Score
8446428,0.8121772418254923
11429731,0.8121311296156429
7391160,0.8121283186410594
15237465,0.8118774617611826
1658334,0.8114842867305037
15705369,0.8114606773048493
252542,0.8114427419050396
8382511,0.8114250889370384
16366696,0.8112953415311568
1432458,0.8111985007469809
4081693,0.8111661333964995
1087517,0.8111585116388131
3923635,0.811067733881664
6146048,0.8109637265315318
4933320,0.8109172426165068
6920953,0.8108565265437534
13087715,0.8108553589346192
17186603,0.810816371176948
17342522,0.8107550612286326
12294651,0.8107206886647996
15416188,0.810625366211546
10291926,0.8105420870301856
2394760,0.8105411610108255
12873326,0.8104750612501737
17038907,0.8104661852954664
5270886,0.810422728159756
16933426,0.8103751497877563
2436919,0.8103632808424015
17172673,0.8102623920950094
8538181,0.8101649216602316
3268992,0.8101292266956716
16573155,0.8100903229080038
15388823,0.8100211820774724
17136661,0.8099035493314033
3715877,0.8098901009391586
6805143,0.8097191376441168
4528544,0.8096848150951288
7298876,0.8096763698871323
17428699,0.8095136654593416
17772402,0.8095001427417153
14017761,0.8094608729619149
4494153,0.8093977014918414
12569518,0.8093783009566667
2226616,0.8093104491919093
1665484,0.8092554380471523
1380852,0.8092148735379803
10928576,0.8091888258857434
16457357,0.8091435021981436
11601597,0.809138780714275
9636858,0.8091376748237188
6523588,0.8091366116664617
7045495,0.8091090703687029
3806187,0.8090422642730775
3072775,0.8090415555888584
16087229,0.8090246276622725
7988081,0.8090064030191325
862075,0.8088790349988714
15596133,0.8087957536531137
8908862,0.8087279484181594
13971123,0.8086682961156646
16266992,0.8086235077335748
10825307,0.8085800772984225
14464633,0.8085790976138749
15649347,0.8085466225166629
7851849,0.8085340013630548
831045,0.8084940082155316
15321136,0.8084601961035971
15481709,0.8084397252080225
9142867,0.8084309733521707
15965081,0.8084121057851849
15484723,0.808372378974249
4713984,0.8083707349367635
9913084,0.8083664711788524
10226402,0.8082935673913917
6258140,0.8082705505863975
9906408,0.80825087696866
1526920,0.8082465267084892
17980180,0.808228795025839
18182470,0.8081851440562278
4772032,0.8081600565878647
17225345,0.8081509500200946
14055602,0.8081464152404442
16893197,0.808125993715126
15466101,0.8081239300859702
17573456,0.808119122397499
13074784,0.8081057050211395
15929690,0.8080586197781898
4329355,0.8080569451872991
16763008,0.8080010022099483
9229959,0.8079391059406159
16873484,0.8079272113852706
16353535,0.8079249203602021
18902902,0.8079138103542628
10512716,0.8079133398318316
1379332,0.8079103794900976
8872901,0.8078912488278632
17065224,0.807861158092241
15255709,0.8078466337003143
7464605,0.8078147625363643
1897461,0.8077059525538133
4506273,0.807691734342769
13659453,0.8076609779740151
12290125,0.8076554281108709
1078441,0.8076548431091789
8251229,0.8076087387886884
16133547,0.807596302534679
2865054,0.8075755857097041
16865552,0.8074503701125615
10701063,0.8074321940773854
15477993,0.8074134340315073
15541206,0.807397974562834
18027295,0.8073793414246969
13932442,0.8073499774720754
16215201,0.8073472830239816
10290132,0.8073202252632304
3955914,0.8073097930308828
8534850,0.8072921121104846
17832842,0.8072479311542241
14200503,0.8072255076447116
16651913,0.8071985206162327
6745638,0.8071922908245991
1408859,0.8071707448628458
15143548,0.8071514603276687
15997550,0.8071313965591704
6877109,0.8071113934881746
17033499,0.8070861577086026
15979254,0.8070126444557626
16405975,0.8070026053061157
8033158,0.8069967661105634
13163014,0.8069861148926943
2306640,0.8069837198570056
2103364,0.8069717906702707
434444,0.8069567120588477
15564168,0.8068508108354517
13500468,0.8068485574851048
7913507,0.8068268256380964
7682349,0.8067873235934658
14656461,0.8067518694244492
5429107,0.8067394981779568
15482229,0.8067255312858684
16020597,0.8067155512851562
3997034,0.8067018994541207
14597531,0.8067012526873437
15585772,0.8066828787403699
8630493,0.8066385122383927
16713411,0.8065748275705148
13340644,0.8065607790446638
6009399,0.8065530849592083
16986026,0.8065428635943344
17525737,0.8065379133208753
16869864,0.8065296480475082
13005531,0.8065265681201229
17720370,0.8065106832678555
5090345,0.8065003246507487
7607995,0.8064953254977623
15511361,0.8064818144297125
17994680,0.8064656775763983
13454748,0.806433539370888
11208519,0.8064043062875832
13011863,0.8064020493119273
17143485,0.8063893168785652
17148233,0.8063842976711744
16716530,0.8063801122552646
15704383,0.8063584679613685
4924863,0.8063419184151535
17355837,0.806334705056672
16462848,0.8063290743635136
4804650,0.8063213263068242
17676964,0.8063195355245004
2010698,0.8062686938400296
141365,0.8062515911976846
15554321,0.8062450444987271
17014297,0.8062357721297536
14501184,0.8062200336298064
10869008,0.8061776614722357
8171676,0.806175887816987
18166885,0.8061577882286487
16062790,0.8061152617981379
3168971,0.8061101782920829
15861335,0.806099865048765
3551484,0.8060533991888837
10071603,0.8060462236318578
3054146,0.8060045141640958
5055298,0.8059772723789406
16930182,0.8059744843770803
15403585,0.8059554718602272
3284190,0.8059307599073685
3025506,0.8059099639981854
16419323,0.8059093393207774
13690324,0.8059068584396061
16999969,0.8058846959848497
15996653,0.805873447745044
8669067,0.8058423354996234
16269216,0.8058367448611802
16769684,0.8058302712986573
16021023,0.805790686513448
16196129,0.8057848969018336
17505001,0.8057750952592148
4829176,0.8057714199567171
15520264,0.8057696902452293
11206531,0.805768507383407
9448061,0.8057684522692872
2675496,0.8057392387649263
1142514,0.8057331956055623
16794171,0.8057244507099077
15750458,0.805717889108205
3565682,0.8056961174344801
12913084,0.8056880426602997
2286206,0.8056877133140644
16388945,0.8056865217609077
10099650,0.8056665737657106
17097825,0.8056646570072732
16744791,0.8056592221432782
16151592,0.8056566152317518
12997069,0.8056083625213771
15263262,0.8055920546617515
2399815,0.8055898595282388
1328156,0.8055751857950971
8437756,0.8055613708037693
15408973,0.8055560791912992
973228,0.805548721635863
8568306,0.8055388171572684
5666701,0.8055383801773998
14540371,0.8055307526536374
15498799,0.8055074706008086
14330751,0.8054951911502843
4092077,0.8054889211950169
308700,0.8054837531523821
8345945,0.8054641089639096
16864274,0.8054523072875475
14668742,0.8054379518911332
2287113,0.8054222931334756
16439655,0.8054220404436446
15400682,0.8054201682588489
11084823,0.8054027578664446
7015670,0.8054010793565961
780075,0.8053826760762399
5348964,0.8053781956225001
4016321,0.8053773403541071
14078729,0.8053470571366413
14046656,0.8053463263376069
17831103,0.8053442333971171
18150055,0.805342861269886
3591031,0.8053230998346417
12637994,0.8053186347507341
12907761,0.8053151763014567
15187387,0.8053093482550389
1486222,0.8052973236709964
15519108,0.8052969755341235
12095710,0.805294178469489
1302086,0.8052926185664337
15295980,0.8052785254000331
3255200,0.8052764258809207
8615675,0.8052763640432664
9166407,0.8052731800924333
17981168,0.8052725913707957
17106627,0.8052715548148691
17608109,0.8052700307820198
17292666,0.8052666346578653
15573184,0.8052513564739223
15497196,0.8052506089295657
17559683,0.8051802739435828
8658822,0.8051775490925932
9404360,0.8051595660565796
16319579,0.8051373754620443
17031369,0.8051263403181219
15538007,0.8051244784805707
1263436,0.8051110292405667
16165629,0.8051061947201572
15719241,0.8050951697146492
14110571,0.8050917037825658
3709752,0.8050868442030525
2376240,0.8050822793019431
10472903,0.8050727268502854
14653888,0.80506066548679
4021923,0.8050456804283471
15591849,0.8050451914760609
11218899,0.8050346886898324
17274526,0.8050295141992853
15815916,0.8050245603770474
16146407,0.8050237146026314
15740470,0.8050134667923421
9608536,0.8049955913814566
17577708,0.8049877393688596
18469531,0.8049790273091925
15582734,0.8049731922588191
10022010,0.8049618377881699
9486429,0.8049509357465867
17771613,0.8049455567500906
2925170,0.804939046067148
668535,0.8049278893280947
17081751,0.8049236835400712
1720754,0.8049066461910171
5174413,0.8049006713415269
9484970,0.804896845512977
18694392,0.8048910864773923
14854952,0.8048895949883804
5789771,0.8048844823479169
2371615,0.8048606862096201
3345260,0.8048454770057641
8621940,0.8048447344495484
8833573,0.8048422403336418
18079373,0.8048350459535255
17420499,0.8048198475159276
16226018,0.8048190745875251
5298303,0.8048170197548591
8628019,0.8048165891094076
15231476,0.8048154449609379
9544649,0.8048144633372827
13792984,0.804806417896279
9365687,0.8047990228779944
6775656,0.8047989575826001
13480520,0.8047964922127805
15755614,0.8047896511593717
2822488,0.8047813350018248
3905260,0.8047795319647307
2488814,0.8047704518045531
15029783,0.8047560239598475
3719919,0.8047547679762995
12311349,0.8047463310858065
15922923,0.8046916891026848
15635258,0.8046912896452714
15350355,0.8046820237309937
15900271,0.8046812487309151
9690095,0.8046788963636897
5708516,0.8046664771257597
14045482,0.8046636100654715
5131400,0.8046564236824487
17460408,0.8046482412633845
13810461,0.8046476961366594
3062275,0.8046457128591614
4763324,0.804643765151449
1085005,0.8046376008924577
16425033,0.804628456934407
16974692,0.8046274338536449
1523577,0.8046184947166066
8729585,0.8046184521802856
15385917,0.80459538540842
1967526,0.8045922651528088
14970672,0.8045545197801339
3437735,0.8045534526628398
18504469,0.8045478435942441
15286524,0.8045458833060903
13376352,0.8045402157626774
18765736,0.8045174393033478
15365564,0.8045134462193906
15148629,0.8045111078092114
1025238,0.804509525720999
4697695,0.8045084608922338
10896249,0.8045036231627449
15079074,0.8044986246006698
792965,0.8044951432364738
12969342,0.8044893219443873
15641316,0.804488254542211
15917209,0.8044760996950419
15556228,0.8044702681650426
7395897,0.8044675440530954
15566575,0.804464317760571
7732026,0.8044639568679738
13868096,0.8044539653628013
13714973,0.804450255281627
2278908,0.8044253826820791
16020116,0.8044251789331824
3481745,0.8044239148967324
7832514,0.8044235022966052
15180959,0.8044069680078165
2854552,0.8044024148537009
9363159,0.8044018133765508
4818326,0.8044006609999889
13999170,0.8043999597348146
2488671,0.8043953195042985
18364913,0.8043940454734221
4412822,0.8043839500545032
6958416,0.8043828749378628
15835034,0.8043685751926135
3357894,0.804365151653628
1247625,0.8043574445605487
14943676,0.8043571427546808
15473637,0.8043426876244706
15762478,0.804340490617083
15938209,0.8043343327658355
17262497,0.8043302408305426
17154376,0.8043276335605519
11546572,0.8043129249446271
15218204,0.804305557045708
4884824,0.8042980403459844
2039960,0.8042977707054666
15215238,0.8042972210056095
15755632,0.8042897877846722
17519050,0.8042867282688136
10708913,0.8042853082783167
17254677,0.8042848045847517
16899944,0.8042762384896643
16108209,0.8042753301782799
18334687,0.8042708384643407
15545435,0.8042658594632718
8385629,0.8042615644448584
17157456,0.8042586989457506
12034019,0.8042580787948047
17519372,0.804257274795355
15944528,0.8042553837673009
15961585,0.8042467306925535
4577055,0.8042461788130248
15054011,0.8042411650379487
16366887,0.8042396500850143
833951,0.8042322547969801
14165175,0.8042260158637771
15377284,0.804222481918868
11922221,0.8042207989991652
4356027,0.8042158597136082
17601008,0.8042104899143899
6855612,0.8042083617350025
17396024,0.804200693277472
13516225,0.8042001811845586
13035606,0.8041987630736461
15570776,0.8041969865964005
11951201,0.8041948219200407
10473725,0.8041919396486173
1985676,0.8041892564293835
8551887,0.8041828116195442
12925825,0.8041793136578335
16708068,0.8041728573180666
16333660,0.8041638747689528
15348679,0.8041615579633206
17845663,0.8041604935585811
15623808,0.8041505976534212
6399658,0.8041437598076113
19044955,0.8041344804829191
17519446,0.8041201601157009
12815061,0.8041189290634423
10373458,0.8041113067388771
1827512,0.804110694972559
10576922,0.8041043466578448
6235775,0.8040970124079799
16450370,0.804095772948314
15396036,0.804094121666538
13456762,0.8040929496141171
9769522,0.8040905414074844
17430957,0.8040897480968048
15194167,0.8040802800887177
9795521,0.8040790585291416
11900775,0.8040717742455346
5046968,0.8040636187216916
6097111,0.8040629103593625
17702641,0.8040611950503572
15263680,0.8040561248156591
439278,0.8040525836956727
16716672,0.8040513491044272
16489732,0.8040470872440223
11996029,0.8040421899569541
14713989,0.804038554554948
15891192,0.8040347131503434
4431402,0.8040311395058004
4926308,0.8040283167039284
14505490,0.8040282388672821
9732679,0.8040274369224508
12681238,0.8040045159050343
13350927,0.8040021799298488
15808460,0.803999646600518
15334003,0.8039954489543915
5718759,0.8039951246375592
10986048,0.8039861268231053
17807963,0.8039839985049968
18354021,0.8039814224478316
15982676,0.8039703868179069
8752119,0.803964916963732
15391176,0.8039635514538707
4171113,0.8039634998419797
8694687,0.8039537941590115
2745410,0.8039389363738326
4232187,0.8039357976487498
4082345,0.8039356758018337
16485784,0.8039305914663278
12297214,0.8039285177193903
17731632,0.8039280543164989
16362967,0.8039218605069214
4973236,0.8039210172138797
10521683,0.8039204243422077
17823515,0.8039148403340295
8566357,0.8039114403081168
16903007,0.8039106120774835
15601206,0.8039046799193946
4745788,0.8039028170777596
17145740,0.8038878572054873
4566819,0.8038866416261301
9498176,0.8038850933042121
3021632,0.8038848091198577
11342784,0.8038821667518316
16544594,0.8038818005914027
18230022,0.8038723433442909
15002411,0.8038699100426583
18037812,0.8038672019560401
4657193,0.803865803703603
13451656,0.8038648400928794
12626759,0.8038634446893219
17390413,0.8038628712315158
17720625,0.8038591863187218
16445442,0.8038572234183384
2025718,0.803855433753217
15038685,0.8038482133239064
17434309,0.8038470316507976
13982448,0.8038385117660481
1859947,0.8038377640569213
16576417,0.8038359538245076
16122464,0.8038327068690583
5755090,0.803827933775869
11585221,0.8038250263183405
3949282,0.8038236503379975
6969619,0.8038160895853909
15180341,0.8038127727878431
17082453,0.8038065860866358
17511090,0.803806303772211
3571320,0.8038053631572617
3067806,0.803804327346632
17227142,0.8037999451836406
17685361,0.8037944757609673
15375529,0.8037942033633055
2530487,0.8037912074688971
7515052,0.8037863311475595
11529081,0.8037817945485758
12758507,0.803781052113468
14922187,0.8037798537157063
488869,0.8037743418972574
16798278,0.8037704987909818
1675105,0.8037689620550332
18255177,0.8037630199725194
16631300,0.8037591255087793
15393777,0.8037552053977786
3509075,0.8037502208336375
11603406,0.8037491899075474
8846158,0.8037437859790858
15257254,0.8037395072982713
13507076,0.8037385641511073
17372447,0.8037380143297567
9464467,0.8037364140593036
5313995,0.8037352203791389
3082715,0.8037350939261082
13116586,0.8037341599121566
16717439,0.8037305824998958
17506016,0.8037265586451565
8210342,0.803725254149125
15076078,0.8037249935894876
15685261,0.8037231461060323
5002045,0.8037224804393103
15626940,0.8037146118015425
7914590,0.8037115922360747
15723836,0.803710936588512
18147454,0.8037062737067849
12785155,0.8037036343914704
12838394,0.803701468750941
17342601,0.8037007413971505
17529191,0.8036862533827162
7482799,0.8036787461045092
9723076,0.8036757378107674
15731028,0.8036749717390254
1249957,0.8036747949129531
3056468,0.8036733919553288
10103281,0.8036628541075372
17634403,0.8036619548666721
16757948,0.8036614583668692
15809409,0.8036590120449166
14336774,0.8036571028709454
1940697,0.8036570430738635
17408141,0.8036556902442945
15021185,0.8036554685019861
9010543,0.8036534277423444
5425843,0.8036469599206962
14850445,0.8036446129914031
9151029,0.8036381029752239
6821253,0.803635630407343
10133314,0.8036351872312728
9376278,0.8036337999206734
16345186,0.8036272984507944
18875079,0.8036218363602105
9168156,0.8036210013531925
13918446,0.8036202983949996
17796846,0.8036190397682906
3441907,0.803619022211708
15219970,0.803618879248248
17564609,0.803613402220566
15532965,0.8036106254070448
17146065,0.8036104526771926
15912866,0.8036063520285089
912716,0.8036011648621877
17605852,0.8035965676379773
8968907,0.8035898254467149
17238817,0.8035896390670392
3335046,0.8035858989115302
11025553,0.8035751285396325
14122871,0.803574745510254
13406968,0.8035723745826553
11635503,0.8035723570067912
15522867,0.8035631153658859
3781001,0.8035606502515243
14918980,0.8035601998375241
2850448,0.8035510702021416
16528776,0.803550591201401
4886990,0.8035463622573483
7107403,0.8035460818976872
5164336,0.8035457060192447
15005112,0.8035406014751069
1870222,0.8035395376940823
10057793,0.8035387553833349
16606644,0.8035364241217785
15690825,0.8035338157661559
5746953,0.8035292190159522
8468118,0.8035272366606476
5074181,0.8035225455767089
17073709,0.8035191894851578
15205117,0.8035169498522641
5160376,0.8035151161188492
5673937,0.8035138962854556
3200691,0.8035119582105227
13377153,0.803507954772768
14325605,0.8035058227211972
5361864,0.8035049941315853
16775150,0.803503612806603
11320814,0.8034986248077994
16585057,0.8034926995396846
5720804,0.8034918645183274
14651591,0.803483347962918
3953283,0.8034829136054166
1134204,0.803481990627449
16054323,0.8034819619897585
1189962,0.8034811913748956
15568780,0.8034785484649454
13503450,0.8034783560318652
14623028,0.8034757225928203
2329581,0.8034708057034897
5313821,0.8034703825285208
18074241,0.8034697321035904
11828350,0.8034677938384481
15884291,0.8034667624505463
15772778,0.8034667101549225
16755730,0.803466076859051
1610692,0.8034637121218011
4863323,0.8034622080165599
15667451,0.8034616383227643
4451078,0.803459189927885
18671085,0.8034584420570724
9153223,0.8034550454582189
3767292,0.8034524851796014
16403213,0.8034515745229152
17577438,0.8034493108905303
3074510,0.8034413273359635
2771633,0.8034403418322879
15540862,0.8034364254624149
16651950,0.8034362956414486
15965758,0.8034315120647664
14009421,0.8034307545622309
15752001,0.8034305707309558
14513772,0.803427475762199
794198,0.8034266289574002
17277956,0.8034237197839581
15189770,0.8034236177856153
8833679,0.8034232897839527
3009697,0.803419315140397
16097811,0.8034179887091039
16671955,0.803415861249027
4836033,0.8034105341123524
10642263,0.8034100022135497
6291388,0.8034080322308956
13034864,0.8034058437051559
11591817,0.8034048260608544
18087755,0.8034037604090191
14467782,0.8034034163043301
5338045,0.8034008144071922
15804937,0.8033998777203153
16181185,0.8033984663364967
6760000,0.8033919980954307
18485750,0.8033888900774281
5131743,0.8033888217890212
1370250,0.8033841427905867
4851755,0.8033822924002098
17585411,0.8033815423874154
421351,0.8033773221971663
4137989,0.8033748987389738
15568905,0.8033722904734668
18079175,0.8033713972485812
9023284,0.8033690303267242
17697744,0.8033688006249773
5172619,0.8033641460182874
12758962,0.8033605422880844
6370355,0.8033595287958109
5281790,0.8033590975001272
3040610,0.8033551412431175
9414389,0.803348808452121
16556334,0.8033469518554388
2256384,0.8033433716447842
12960682,0.8033426954134447
13376650,0.8033404398391928
15504060,0.803339842393098
8927267,0.8033392973550652
13956641,0.8033361125894105
8746640,0.8033350376877398
3477202,0.8033320624596937
18433211,0.803330839739036
15551393,0.8033278546974136
10427606,0.8033170354545794
13399963,0.8033167712798817
18732046,0.8033143079553159
9940949,0.8033126053561813
16671377,0.8033096602577515
7850040,0.8033092939244578
17079501,0.8033088956521193
15576154,0.8033087354851943
17926597,0.8033066597080739
13560704,0.8033038333709183
13875077,0.8033012201575103
14821425,0.803300335279066
9393977,0.8032953056269035
13684427,0.8032939629780507
13663573,0.803293759458904
13895784,0.803293274112281
3134621,0.8032910401283738
17128014,0.8032891581145588
1919459,0.8032869607005603
16977832,0.8032835080118392
15133055,0.8032808370367654
15392609,0.8032795287180322
17431310,0.8032747294023888
16050188,0.8032717605593301
15964025,0.8032706762322869
11667104,0.8032704100077829
5464109,0.8032688747694716
16045480,0.8032682166269366
17967673,0.8032663979645323
16174803,0.8032645977846843
4100632,0.8032644805203726
6640933,0.8032619794621292
13141915,0.8032596457492045
14346339,0.8032585052407083
15214214,0.8032544336197638
5095806,0.8032517870378619
7531642,0.8032514823370062
15531064,0.8032490060385737
10122167,0.8032486476972084
8406762,0.8032473314288783
16438535,0.8032462661546014
17759211,0.8032459007614045
15217056,0.8032420272801357
11798035,0.8032416103555029
14548582,0.8032407635570535
7988640,0.8032400210300982
7956593,0.8032351106056852
15389318,0.803220083092428
8083941,0.8032162816153982
16742496,0.8032127374577176
7072319,0.8032114548679389
3870214,0.8032087494820038
15576339,0.8032086883259629
3235420,0.8032071101477235
4554673,0.8032067449449308
8476576,0.8032051819729052
18446748,0.8032048184842652
4598553,0.8032010065003096
15581815,0.8032005689313775
15628583,0.803199328250612
15124204,0.8031964754646983
17989239,0.8031962622228027
1310612,0.8031951355851097
17345381,0.8031933965366312
16178803,0.8031927757048948
134854,0.8031926046147598
3017254,0.8031908649049803
17870888,0.8031853014613183
420329,0.8031825997707406
17073147,0.8031794286562536
5902365,0.8031788132353594
12721889,0.803174617629815
7912803,0.8031745335980199
12609735,0.803174529141412
2979080,0.8031713516862095
15531111,0.803171068772136
15623923,0.8031682868699507
17273299,0.8031680551874797
1974517,0.8031667476057965
18045719,0.8031662902131647
2091727,0.8031636834922111
17226605,0.8031606632284553
16213119,0.803160240892092
14706332,0.80315859613518
15551987,0.8031533140071858
1450848,0.8031476070361956
17280555,0.8031466833554454
15394162,0.803146520323654
16663351,0.8031458312016754
5046205,0.8031449780351846
14365049,0.8031414208294269
16090347,0.8031380049648502
15679856,0.8031373203831488
2146324,0.8031311208416453
10108523,0.803130565274868
2694692,0.803130317168953
17142659,0.8031254961203362
14406708,0.8031214981245426
13129388,0.8031210522451183
16305974,0.8031203726385723
16695324,0.8031166940952181
16703218,0.8031156107701246
12678269,0.8031125682518223
6691681,0.8031120048999634
8184398,0.8031110431699877
19009043,0.8031096248248135
14026456,0.8031088346981888
16684235,0.8031046515971172
3501348,0.8031024648630739
16027702,0.8031022536047457
11671443,0.8031019775592818
17401644,0.8031015174605893
16639638,0.8031014218543896
10919291,0.8030979853352143
13667333,0.8030969993078165
2299033,0.803096240526462
15913486,0.803095951013824
16734985,0.8030955386677782
13880137,0.8030933186426239
15646513,0.803091663425129
15871445,0.80308981733122
16476187,0.8030881433696261
8701958,0.8030881424228242
10614614,0.8030872102645756
16236612,0.8030845873786869
16830807,0.8030804443736915
372956,0.8030792523835011
14536701,0.803077797432495
17548906,0.8030766121628719
16878778,0.803072982380502
9551494,0.8030720966727677
17449564,0.8030707171601319
13110272,0.8030705414573732
15211673,0.8030703383622518
18804918,0.8030645446103449
17343278,0.8030633664800553
2665962,0.8030631964672439
4359621,0.803062654846221
17981268,0.8030622307785492
15144799,0.8030609412203134
13384941,0.8030589297075534
14579414,0.8030588311565136
15815740,0.8030584712092288
18985082,0.803058279235702
15348247,0.8030574164887766
18220420,0.8030559982956903
16674143,0.8030541360210495
14425825,0.803049914761067
14629472,0.8030495379343976
18183606,0.8030494174024718
12892825,0.8030487013687578
15120903,0.8030480303420999
15971596,0.8030454383112402
4252143,0.803044726330519
3742259,0.8030441733736177
10693087,0.8030427753037332
3754584,0.8030394471057964
14358116,0.803039013860298
16342150,0.8030385045375034
7751518,0.8030372134197336
1600883,0.8030370138887162
1631719,0.8030355683405062
15193732,0.8030355537910686
16519284,0.8030327806266357
14544479,0.8030297673908932
16824417,0.8030286210189497
17084123,0.803028236301193
14258446,0.8030253480724356
11211153,0.8030249795668862
9866214,0.8030248899169931
14441611,0.8030221532318368
15655794,0.8030220662863208
5607429,0.8030217489055876
1806324,0.8030213886504746
13430391,0.8030191936568234
16961405,0.8030184467287632
16232021,0.8030181770884232
14060774,0.8030172794711337
17451471,0.8030169624942878
17299476,0.8030129916686077
3751594,0.8030125081436746
15401690,0.8030103492657417
7770504,0.8030091190589228
6481649,0.8030075933347274
15426002,0.803007048268079
8173794,0.8030062079932032
11473173,0.8030062000325908
16588481,0.8030059951076586
13267189,0.8030057822529354
17650354,0.803004021772942
17532586,0.8029987322438088
17847852,0.8029985260273426
7697576,0.8029979272734543
10507185,0.8029958776231607
14599752,0.8029945833532499
15680288,0.8029945503401223
8957274,0.8029939824359387
17626214,0.8029926759499276
16916741,0.8029918588076301
3304177,0.8029914536097124
14639338,0.8029908791599671
8755842,0.802990022871376
15856749,0.8029886791756529
10525248,0.8029880909597389
14762489,0.8029872148756876
2022641,0.8029863426550681
12195453,0.8029857763702386
11455208,0.8029779119736036
1405313,0.802976986182105
3239248,0.8029764087168143
17053655,0.8029761599986259
16660432,0.8029756393655202
15697742,0.8029673038352525
8749803,0.8029663058635527
14996038,0.802966221511705
1895506,0.8029622510761212
6872637,0.8029611762294454
15028432,0.8029605440346773
6047168,0.8029598560401761
4569141,0.8029597796213103
12625442,0.8029595528473132
15533331,0.8029587082572311
9421141,0.8029576323164412
16374788,0.8029572336840847
3182914,0.8029563122730585
15930412,0.802955817743706
17311074,0.8029543050429864
15682908,0.8029522090187777
17552855,0.8029500887798255
16389493,0.8029498870331554
16156704,0.8029438451258775
14878666,0.8029435922597016
14835039,0.8029435742424264
15716233,0.802942773193714
2136922,0.8029419982218332
6319210,0.8029414017140464
15680404,0.8029394677555209
10905078,0.8029389690406069
13992757,0.8029382193030976
15458820,0.8029379096660948
15730546,0.802936624068396
15032052,0.8029346879907852
17646783,0.8029338092318106
9938925,0.8029327768704333
4937233,0.8029326190707559
2480003,0.8029302584812846
829818,0.8029301845803875
14763586,0.8029264314634237
11376707,0.8029260508946345
11652657,0.8029250646926005
666954,0.8029245999734579
11566428,0.8029207140870463
15342679,0.8029202615261969
16766277,0.8029180505940882
15645166,0.80291472074999
16524702,0.8029121516272165
15859452,0.8029109523673135
5911829,0.8029081110969061
16093291,0.802907611298773
17333953,0.8029064974238664
17706269,0.8029031028159963
17416444,0.8029003595991769
14219829,0.8029000877252795
13958135,0.80289783970357
15565927,0.8028977738061228
14704731,0.8028966408343664
14891671,0.802895925368926
10411331,0.8028941436279514
11984013,0.8028937863304502
11954329,0.8028933022917544
17651387,0.8028920715357367
1765882,0.8028915262727725
12366475,0.8028893200829154
12082521,0.802889143934017
18122576,0.80288876108118
6300386,0.8028884381826171
16339484,0.8028868595491997
1497724,0.8028859758924637
17829103,0.80288497122588
17564134,0.8028834898378777
15579491,0.8028821792804318
14928682,0.8028813197072053
15992635,0.8028802845387892
13293316,0.8028796853511758
3562779,0.8028778185336125
16028750,0.8028770223072933
15926538,0.8028764421347016
15736312,0.8028753311677307
6778530,0.8028742276897254
18187839,0.8028733502213286
5495782,0.802872854332568
16444004,0.8028714964400041
1916362,0.802869524583887
15552023,0.8028683878361974
17649626,0.8028682932272556
16112820,0.8028668139344879
16367382,0.8028666748496629
14226391,0.8028657902731221
2765632,0.8028653530800135
17366052,0.8028653377703756
16114712,0.8028653012371822
9634096,0.8028649637951242
16843057,0.802863004211646
15437733,0.8028622380427068
4029322,0.8028609660404095
12538877,0.8028582620291267
7722629,0.8028579258686768
17874323,0.8028564177317421
14018231,0.8028546837529366
15745350,0.8028543289987742
16370893,0.8028538691010774
