,ID_BUYER,Composite_Score
161,13074784,0.8081057050211395
162,15929690,0.8080586197781898
163,4329355,0.8080569451872991
164,16763008,0.8080010022099483
165,9229959,0.8079391059406159
166,16873484,0.8079272113852706
167,16353535,0.8079249203602021
168,18902902,0.8079138103542628
169,10512716,0.8079133398318316
170,1379332,0.8079103794900976
171,8872901,0.8078912488278632
172,17065224,0.807861158092241
173,15255709,0.8078466337003143
174,7464605,0.8078147625363643
175,1897461,0.8077059525538133
176,4506273,0.807691734342769
177,13659453,0.8076609779740151
178,12290125,0.8076554281108709
179,1078441,0.8076548431091789
180,8251229,0.8076087387886884
181,16133547,0.807596302534679
182,2865054,0.8075755857097041
183,16865552,0.8074503701125615
184,10701063,0.8074321940773854
185,15477993,0.8074134340315073
186,15541206,0.807397974562834
187,18027295,0.8073793414246969
188,13932442,0.8073499774720754
189,16215201,0.8073472830239816
190,10290132,0.8073202252632304
191,3955914,0.8073097930308828
192,8534850,0.8072921121104846
193,17832842,0.8072479311542241
194,14200503,0.8072255076447116
195,16651913,0.8071985206162327
196,6745638,0.8071922908245991
197,1408859,0.8071707448628458
198,15143548,0.8071514603276687
199,15997550,0.8071313965591704
200,6877109,0.8071113934881746
201,17033499,0.8070861577086026
202,15979254,0.8070126444557626
203,16405975,0.8070026053061157
204,8033158,0.8069967661105634
205,13163014,0.8069861148926943
206,2306640,0.8069837198570056
207,2103364,0.8069717906702707
208,434444,0.8069567120588477
209,15564168,0.8068508108354517
210,13500468,0.8068485574851048
211,7913507,0.8068268256380964
212,7682349,0.8067873235934658
213,14656461,0.8067518694244492
214,5429107,0.8067394981779568
215,15482229,0.8067255312858684
216,16020597,0.8067155512851562
217,3997034,0.8067018994541207
218,14597531,0.8067012526873437
219,15585772,0.8066828787403699
220,8630493,0.8066385122383927
221,16713411,0.8065748275705148
222,13340644,0.8065607790446638
223,6009399,0.8065530849592083
224,16986026,0.8065428635943344
225,17525737,0.8065379133208753
226,16869864,0.8065296480475082
227,13005531,0.8065265681201229
228,17720370,0.8065106832678555
229,5090345,0.8065003246507487
230,7607995,0.8064953254977623
231,15511361,0.8064818144297125
232,17994680,0.8064656775763983
233,13454748,0.806433539370888
234,11208519,0.8064043062875832
235,13011863,0.8064020493119273
236,17143485,0.8063893168785652
237,17148233,0.8063842976711744
238,16716530,0.8063801122552646
239,15704383,0.8063584679613685
240,4924863,0.8063419184151535
241,17355837,0.806334705056672
242,16462848,0.8063290743635136
243,4804650,0.8063213263068242
244,17676964,0.8063195355245004
245,2010698,0.8062686938400296
246,141365,0.8062515911976846
247,15554321,0.8062450444987271
248,17014297,0.8062357721297536
249,14501184,0.8062200336298064
250,10869008,0.8061776614722357
251,8171676,0.806175887816987
252,18166885,0.8061577882286487
253,16062790,0.8061152617981379
254,3168971,0.8061101782920829
255,15861335,0.806099865048765
256,3551484,0.8060533991888837
257,10071603,0.8060462236318578
258,3054146,0.8060045141640958
259,5055298,0.8059772723789406
260,16930182,0.8059744843770803
261,15403585,0.8059554718602272
262,3284190,0.8059307599073685
263,3025506,0.8059099639981854
264,16419323,0.8059093393207774
265,13690324,0.8059068584396061
266,16999969,0.8058846959848497
267,15996653,0.805873447745044
268,8669067,0.8058423354996234
269,16269216,0.8058367448611802
270,16769684,0.8058302712986573
271,16021023,0.805790686513448
272,16196129,0.8057848969018336
273,17505001,0.8057750952592148
274,4829176,0.8057714199567171
275,15520264,0.8057696902452293
276,11206531,0.805768507383407
277,9448061,0.8057684522692872
278,2675496,0.8057392387649263
279,1142514,0.8057331956055623
280,16794171,0.8057244507099077
281,15750458,0.805717889108205
282,3565682,0.8056961174344801
283,12913084,0.8056880426602997
284,2286206,0.8056877133140644
285,16388945,0.8056865217609077
286,10099650,0.8056665737657106
287,17097825,0.8056646570072732
288,16744791,0.8056592221432782
289,16151592,0.8056566152317518
290,12997069,0.8056083625213771
291,15263262,0.8055920546617515
292,2399815,0.8055898595282388
293,1328156,0.8055751857950971
294,8437756,0.8055613708037693
295,15408973,0.8055560791912992
296,973228,0.805548721635863
297,8568306,0.8055388171572684
298,5666701,0.8055383801773998
299,14540371,0.8055307526536374
300,15498799,0.8055074706008086
301,14330751,0.8054951911502843
302,4092077,0.8054889211950169
303,308700,0.8054837531523821
304,8345945,0.8054641089639096
305,16864274,0.8054523072875475
306,14668742,0.8054379518911332
307,2287113,0.8054222931334756
308,16439655,0.8054220404436446
309,15400682,0.8054201682588489
310,11084823,0.8054027578664446
311,7015670,0.8054010793565961
312,780075,0.8053826760762399
313,5348964,0.8053781956225001
314,4016321,0.8053773403541071
315,14078729,0.8053470571366413
316,14046656,0.8053463263376069
317,17831103,0.8053442333971171
318,18150055,0.805342861269886
319,3591031,0.8053230998346417
320,12637994,0.8053186347507341
321,12907761,0.8053151763014567
322,15187387,0.8053093482550389
323,1486222,0.8052973236709964
324,15519108,0.8052969755341235
325,12095710,0.805294178469489
326,1302086,0.8052926185664337
327,15295980,0.8052785254000331
328,3255200,0.8052764258809207
329,8615675,0.8052763640432664
330,9166407,0.8052731800924333
331,17981168,0.8052725913707957
332,17106627,0.8052715548148691
333,17608109,0.8052700307820198
334,17292666,0.8052666346578653
335,15573184,0.8052513564739223
336,15497196,0.8052506089295657
337,17559683,0.8051802739435828
338,8658822,0.8051775490925932
339,9404360,0.8051595660565796
340,16319579,0.8051373754620443
341,17031369,0.8051263403181219
342,15538007,0.8051244784805707
343,1263436,0.8051110292405667
344,16165629,0.8051061947201572
345,15719241,0.8050951697146492
346,14110571,0.8050917037825658
347,3709752,0.8050868442030525
348,2376240,0.8050822793019431
349,10472903,0.8050727268502854
350,14653888,0.80506066548679
351,4021923,0.8050456804283471
352,15591849,0.8050451914760609
353,11218899,0.8050346886898324
354,17274526,0.8050295141992853
355,15815916,0.8050245603770474
356,16146407,0.8050237146026314
357,15740470,0.8050134667923421
358,9608536,0.8049955913814566
359,17577708,0.8049877393688596
360,18469531,0.8049790273091925
361,15582734,0.8049731922588191
362,10022010,0.8049618377881699
363,9486429,0.8049509357465867
364,17771613,0.8049455567500906
365,2925170,0.804939046067148
366,668535,0.8049278893280947
367,17081751,0.8049236835400712
368,1720754,0.8049066461910171
369,5174413,0.8049006713415269
370,9484970,0.804896845512977
371,18694392,0.8048910864773923
372,14854952,0.8048895949883804
373,5789771,0.8048844823479169
374,2371615,0.8048606862096201
375,3345260,0.8048454770057641
376,8621940,0.8048447344495484
377,8833573,0.8048422403336418
378,18079373,0.8048350459535255
379,17420499,0.8048198475159276
380,16226018,0.8048190745875251
381,5298303,0.8048170197548591
382,8628019,0.8048165891094076
383,15231476,0.8048154449609379
384,9544649,0.8048144633372827
385,13792984,0.804806417896279
386,9365687,0.8047990228779944
387,6775656,0.8047989575826001
388,13480520,0.8047964922127805
389,15755614,0.8047896511593717
390,2822488,0.8047813350018248
391,3905260,0.8047795319647307
392,2488814,0.8047704518045531
393,15029783,0.8047560239598475
394,3719919,0.8047547679762995
395,12311349,0.8047463310858065
396,15922923,0.8046916891026848
397,15635258,0.8046912896452714
398,15350355,0.8046820237309937
399,15900271,0.8046812487309151
400,9690095,0.8046788963636897
401,5708516,0.8046664771257597
402,14045482,0.8046636100654715
403,5131400,0.8046564236824487
404,17460408,0.8046482412633845
405,13810461,0.8046476961366594
406,3062275,0.8046457128591614
407,4763324,0.804643765151449
408,1085005,0.8046376008924577
409,16425033,0.804628456934407
410,16974692,0.8046274338536449
411,1523577,0.8046184947166066
412,8729585,0.8046184521802856
413,15385917,0.80459538540842
414,1967526,0.8045922651528088
415,14970672,0.8045545197801339
416,3437735,0.8045534526628398
417,18504469,0.8045478435942441
418,15286524,0.8045458833060903
419,13376352,0.8045402157626774
420,18765736,0.8045174393033478
421,15365564,0.8045134462193906
422,15148629,0.8045111078092114
423,1025238,0.804509525720999
424,4697695,0.8045084608922338
425,10896249,0.8045036231627449
426,15079074,0.8044986246006698
427,792965,0.8044951432364738
428,12969342,0.8044893219443873
429,15641316,0.804488254542211
430,15917209,0.8044760996950419
431,15556228,0.8044702681650426
432,7395897,0.8044675440530954
433,15566575,0.804464317760571
434,7732026,0.8044639568679738
435,13868096,0.8044539653628013
436,13714973,0.804450255281627
437,2278908,0.8044253826820791
438,16020116,0.8044251789331824
439,3481745,0.8044239148967324
440,7832514,0.8044235022966052
441,15180959,0.8044069680078165
442,2854552,0.8044024148537009
443,9363159,0.8044018133765508
444,4818326,0.8044006609999889
445,13999170,0.8043999597348146
446,2488671,0.8043953195042985
447,18364913,0.8043940454734221
448,4412822,0.8043839500545032
449,6958416,0.8043828749378628
450,15835034,0.8043685751926135
451,3357894,0.804365151653628
452,1247625,0.8043574445605487
453,14943676,0.8043571427546808
454,15473637,0.8043426876244706
455,15762478,0.804340490617083
456,15938209,0.8043343327658355
457,17262497,0.8043302408305426
458,17154376,0.8043276335605519
459,11546572,0.8043129249446271
460,15218204,0.804305557045708
461,4884824,0.8042980403459844
462,2039960,0.8042977707054666
463,15215238,0.8042972210056095
464,15755632,0.8042897877846722
465,17519050,0.8042867282688136
466,10708913,0.8042853082783167
467,17254677,0.8042848045847517
468,16899944,0.8042762384896643
469,16108209,0.8042753301782799
470,18334687,0.8042708384643407
471,15545435,0.8042658594632718
472,8385629,0.8042615644448584
473,17157456,0.8042586989457506
474,12034019,0.8042580787948047
475,17519372,0.804257274795355
476,15944528,0.8042553837673009
477,15961585,0.8042467306925535
478,4577055,0.8042461788130248
479,15054011,0.8042411650379487
480,16366887,0.8042396500850143
481,833951,0.8042322547969801
482,14165175,0.8042260158637771
483,15377284,0.804222481918868
484,11922221,0.8042207989991652
485,4356027,0.8042158597136082
486,17601008,0.8042104899143899
487,6855612,0.8042083617350025
488,17396024,0.804200693277472
489,13516225,0.8042001811845586
490,13035606,0.8041987630736461
491,15570776,0.8041969865964005
492,11951201,0.8041948219200407
493,10473725,0.8041919396486173
494,1985676,0.8041892564293835
495,8551887,0.8041828116195442
496,12925825,0.8041793136578335
497,16708068,0.8041728573180666
498,16333660,0.8041638747689528
499,15348679,0.8041615579633206
500,17845663,0.8041604935585811
501,15623808,0.8041505976534212
502,6399658,0.8041437598076113
503,19044955,0.8041344804829191
504,17519446,0.8041201601157009
505,12815061,0.8041189290634423
506,10373458,0.8041113067388771
507,1827512,0.804110694972559
508,10576922,0.8041043466578448
509,6235775,0.8040970124079799
510,16450370,0.804095772948314
511,15396036,0.804094121666538
512,13456762,0.8040929496141171
513,9769522,0.8040905414074844
514,17430957,0.8040897480968048
515,15194167,0.8040802800887177
516,9795521,0.8040790585291416
517,11900775,0.8040717742455346
518,5046968,0.8040636187216916
519,6097111,0.8040629103593625
520,17702641,0.8040611950503572
521,15263680,0.8040561248156591
522,439278,0.8040525836956727
523,16716672,0.8040513491044272
524,16489732,0.8040470872440223
525,11996029,0.8040421899569541
526,14713989,0.804038554554948
527,15891192,0.8040347131503434
528,4431402,0.8040311395058004
529,4926308,0.8040283167039284
530,14505490,0.8040282388672821
531,9732679,0.8040274369224508
532,12681238,0.8040045159050343
533,13350927,0.8040021799298488
534,15808460,0.803999646600518
535,15334003,0.8039954489543915
536,5718759,0.8039951246375592
537,10986048,0.8039861268231053
538,17807963,0.8039839985049968
539,18354021,0.8039814224478316
540,15982676,0.8039703868179069
541,8752119,0.803964916963732
542,15391176,0.8039635514538707
543,4171113,0.8039634998419797
544,8694687,0.8039537941590115
545,2745410,0.8039389363738326
546,4232187,0.8039357976487498
547,4082345,0.8039356758018337
548,16485784,0.8039305914663278
549,12297214,0.8039285177193903
550,17731632,0.8039280543164989
551,16362967,0.8039218605069214
552,4973236,0.8039210172138797
553,10521683,0.8039204243422077
554,17823515,0.8039148403340295
555,8566357,0.8039114403081168
556,16903007,0.8039106120774835
557,15601206,0.8039046799193946
558,4745788,0.8039028170777596
559,17145740,0.8038878572054873
560,4566819,0.8038866416261301
561,9498176,0.8038850933042121
562,3021632,0.8038848091198577
563,11342784,0.8038821667518316
564,16544594,0.8038818005914027
565,18230022,0.8038723433442909
566,15002411,0.8038699100426583
567,18037812,0.8038672019560401
568,4657193,0.803865803703603
569,13451656,0.8038648400928794
570,12626759,0.8038634446893219
571,17390413,0.8038628712315158
572,17720625,0.8038591863187218
573,16445442,0.8038572234183384
574,2025718,0.803855433753217
575,15038685,0.8038482133239064
576,17434309,0.8038470316507976
577,13982448,0.8038385117660481
578,1859947,0.8038377640569213
579,16576417,0.8038359538245076
580,16122464,0.8038327068690583
581,5755090,0.803827933775869
582,11585221,0.8038250263183405
583,3949282,0.8038236503379975
584,6969619,0.8038160895853909
585,15180341,0.8038127727878431
586,17082453,0.8038065860866358
587,17511090,0.803806303772211
588,3571320,0.8038053631572617
589,3067806,0.803804327346632
590,17227142,0.8037999451836406
591,17685361,0.8037944757609673
592,15375529,0.8037942033633055
593,2530487,0.8037912074688971
594,7515052,0.8037863311475595
595,11529081,0.8037817945485758
596,12758507,0.803781052113468
597,14922187,0.8037798537157063
598,488869,0.8037743418972574
599,16798278,0.8037704987909818
600,1675105,0.8037689620550332
601,18255177,0.8037630199725194
602,16631300,0.8037591255087793
603,15393777,0.8037552053977786
604,3509075,0.8037502208336375
605,11603406,0.8037491899075474
606,8846158,0.8037437859790858
607,15257254,0.8037395072982713
608,13507076,0.8037385641511073
609,17372447,0.8037380143297567
610,9464467,0.8037364140593036
611,5313995,0.8037352203791389
612,3082715,0.8037350939261082
613,13116586,0.8037341599121566
614,16717439,0.8037305824998958
615,17506016,0.8037265586451565
616,8210342,0.803725254149125
617,15076078,0.8037249935894876
618,15685261,0.8037231461060323
619,5002045,0.8037224804393103
620,15626940,0.8037146118015425
621,7914590,0.8037115922360747
622,15723836,0.803710936588512
623,18147454,0.8037062737067849
624,12785155,0.8037036343914704
625,12838394,0.803701468750941
626,17342601,0.8037007413971505
627,17529191,0.8036862533827162
628,7482799,0.8036787461045092
629,9723076,0.8036757378107674
630,15731028,0.8036749717390254
631,1249957,0.8036747949129531
632,3056468,0.8036733919553288
633,10103281,0.8036628541075372
634,17634403,0.8036619548666721
635,16757948,0.8036614583668692
636,15809409,0.8036590120449166
637,14336774,0.8036571028709454
638,1940697,0.8036570430738635
639,17408141,0.8036556902442945
640,15021185,0.8036554685019861
641,9010543,0.8036534277423444
642,5425843,0.8036469599206962
643,14850445,0.8036446129914031
644,9151029,0.8036381029752239
645,6821253,0.803635630407343
646,10133314,0.8036351872312728
647,9376278,0.8036337999206734
648,16345186,0.8036272984507944
649,18875079,0.8036218363602105
650,9168156,0.8036210013531925
651,13918446,0.8036202983949996
652,17796846,0.8036190397682906
653,3441907,0.803619022211708
654,15219970,0.803618879248248
655,17564609,0.803613402220566
656,15532965,0.8036106254070448
657,17146065,0.8036104526771926
658,15912866,0.8036063520285089
659,912716,0.8036011648621877
660,17605852,0.8035965676379773
661,8968907,0.8035898254467149
662,17238817,0.8035896390670392
663,3335046,0.8035858989115302
664,11025553,0.8035751285396325
665,14122871,0.803574745510254
666,13406968,0.8035723745826553
667,11635503,0.8035723570067912
668,15522867,0.8035631153658859
669,3781001,0.8035606502515243
670,14918980,0.8035601998375241
671,2850448,0.8035510702021416
672,16528776,0.803550591201401
673,4886990,0.8035463622573483
674,7107403,0.8035460818976872
675,5164336,0.8035457060192447
676,15005112,0.8035406014751069
677,1870222,0.8035395376940823
678,10057793,0.8035387553833349
679,16606644,0.8035364241217785
680,15690825,0.8035338157661559
681,5746953,0.8035292190159522
682,8468118,0.8035272366606476
683,5074181,0.8035225455767089
684,17073709,0.8035191894851578
685,15205117,0.8035169498522641
686,5160376,0.8035151161188492
687,5673937,0.8035138962854556
688,3200691,0.8035119582105227
689,13377153,0.803507954772768
690,14325605,0.8035058227211972
691,5361864,0.8035049941315853
692,16775150,0.803503612806603
693,11320814,0.8034986248077994
694,16585057,0.8034926995396846
695,5720804,0.8034918645183274
696,14651591,0.803483347962918
697,3953283,0.8034829136054166
698,1134204,0.803481990627449
699,16054323,0.8034819619897585
700,1189962,0.8034811913748956
701,15568780,0.8034785484649454
702,13503450,0.8034783560318652
703,14623028,0.8034757225928203
704,2329581,0.8034708057034897
705,5313821,0.8034703825285208
706,18074241,0.8034697321035904
707,11828350,0.8034677938384481
708,15884291,0.8034667624505463
709,15772778,0.8034667101549225
710,16755730,0.803466076859051
711,1610692,0.8034637121218011
712,4863323,0.8034622080165599
713,15667451,0.8034616383227643
714,4451078,0.803459189927885
715,18671085,0.8034584420570724
716,9153223,0.8034550454582189
717,3767292,0.8034524851796014
718,16403213,0.8034515745229152
719,17577438,0.8034493108905303
720,3074510,0.8034413273359635
721,2771633,0.8034403418322879
722,15540862,0.8034364254624149
723,16651950,0.8034362956414486
724,15965758,0.8034315120647664
725,14009421,0.8034307545622309
726,15752001,0.8034305707309558
727,14513772,0.803427475762199
728,794198,0.8034266289574002
729,17277956,0.8034237197839581
730,15189770,0.8034236177856153
731,8833679,0.8034232897839527
732,3009697,0.803419315140397
733,16097811,0.8034179887091039
734,16671955,0.803415861249027
735,4836033,0.8034105341123524
736,10642263,0.8034100022135497
737,6291388,0.8034080322308956
738,13034864,0.8034058437051559
739,11591817,0.8034048260608544
740,18087755,0.8034037604090191
741,14467782,0.8034034163043301
742,5338045,0.8034008144071922
743,15804937,0.8033998777203153
744,16181185,0.8033984663364967
745,6760000,0.8033919980954307
746,18485750,0.8033888900774281
747,5131743,0.8033888217890212
748,1370250,0.8033841427905867
749,4851755,0.8033822924002098
750,17585411,0.8033815423874154
751,421351,0.8033773221971663
752,4137989,0.8033748987389738
753,15568905,0.8033722904734668
754,18079175,0.8033713972485812
755,9023284,0.8033690303267242
756,17697744,0.8033688006249773
757,5172619,0.8033641460182874
758,12758962,0.8033605422880844
759,6370355,0.8033595287958109
760,5281790,0.8033590975001272
761,3040610,0.8033551412431175
762,9414389,0.803348808452121
763,16556334,0.8033469518554388
764,2256384,0.8033433716447842
765,12960682,0.8033426954134447
766,13376650,0.8033404398391928
767,15504060,0.803339842393098
768,8927267,0.8033392973550652
769,13956641,0.8033361125894105
770,8746640,0.8033350376877398
771,3477202,0.8033320624596937
772,18433211,0.803330839739036
773,15551393,0.8033278546974136
774,10427606,0.8033170354545794
775,13399963,0.8033167712798817
776,18732046,0.8033143079553159
777,9940949,0.8033126053561813
778,16671377,0.8033096602577515
779,7850040,0.8033092939244578
780,17079501,0.8033088956521193
781,15576154,0.8033087354851943
782,17926597,0.8033066597080739
783,13560704,0.8033038333709183
784,13875077,0.8033012201575103
785,14821425,0.803300335279066
786,9393977,0.8032953056269035
787,13684427,0.8032939629780507
788,13663573,0.803293759458904
789,13895784,0.803293274112281
790,3134621,0.8032910401283738
791,17128014,0.8032891581145588
792,1919459,0.8032869607005603
793,16977832,0.8032835080118392
794,15133055,0.8032808370367654
795,15392609,0.8032795287180322
796,17431310,0.8032747294023888
797,16050188,0.8032717605593301
798,15964025,0.8032706762322869
799,11667104,0.8032704100077829
800,5464109,0.8032688747694716
801,16045480,0.8032682166269366
802,17967673,0.8032663979645323
803,16174803,0.8032645977846843
804,4100632,0.8032644805203726
805,6640933,0.8032619794621292
806,13141915,0.8032596457492045
807,14346339,0.8032585052407083
808,15214214,0.8032544336197638
809,5095806,0.8032517870378619
810,7531642,0.8032514823370062
811,15531064,0.8032490060385737
812,10122167,0.8032486476972084
813,8406762,0.8032473314288783
814,16438535,0.8032462661546014
815,17759211,0.8032459007614045
816,15217056,0.8032420272801357
817,11798035,0.8032416103555029
818,14548582,0.8032407635570535
819,7988640,0.8032400210300982
820,7956593,0.8032351106056852
821,15389318,0.803220083092428
822,8083941,0.8032162816153982
823,16742496,0.8032127374577176
824,7072319,0.8032114548679389
825,3870214,0.8032087494820038
826,15576339,0.8032086883259629
827,3235420,0.8032071101477235
828,4554673,0.8032067449449308
829,8476576,0.8032051819729052
830,18446748,0.8032048184842652
831,4598553,0.8032010065003096
832,15581815,0.8032005689313775
833,15628583,0.803199328250612
834,15124204,0.8031964754646983
835,17989239,0.8031962622228027
836,1310612,0.8031951355851097
837,17345381,0.8031933965366312
838,16178803,0.8031927757048948
839,134854,0.8031926046147598
840,3017254,0.8031908649049803
841,17870888,0.8031853014613183
842,420329,0.8031825997707406
843,17073147,0.8031794286562536
844,5902365,0.8031788132353594
845,12721889,0.803174617629815
846,7912803,0.8031745335980199
847,12609735,0.803174529141412
848,2979080,0.8031713516862095
849,15531111,0.803171068772136
850,15623923,0.8031682868699507
851,17273299,0.8031680551874797
852,1974517,0.8031667476057965
853,18045719,0.8031662902131647
854,2091727,0.8031636834922111
855,17226605,0.8031606632284553
856,16213119,0.803160240892092
857,14706332,0.80315859613518
858,15551987,0.8031533140071858
859,1450848,0.8031476070361956
860,17280555,0.8031466833554454
861,15394162,0.803146520323654
862,16663351,0.8031458312016754
863,5046205,0.8031449780351846
864,14365049,0.8031414208294269
865,16090347,0.8031380049648502
866,15679856,0.8031373203831488
867,2146324,0.8031311208416453
868,10108523,0.803130565274868
869,2694692,0.803130317168953
870,17142659,0.8031254961203362
871,14406708,0.8031214981245426
872,13129388,0.8031210522451183
873,16305974,0.8031203726385723
874,16695324,0.8031166940952181
875,16703218,0.8031156107701246
876,12678269,0.8031125682518223
877,6691681,0.8031120048999634
878,8184398,0.8031110431699877
879,19009043,0.8031096248248135
880,14026456,0.8031088346981888
881,16684235,0.8031046515971172
882,3501348,0.8031024648630739
883,16027702,0.8031022536047457
884,11671443,0.8031019775592818
885,17401644,0.8031015174605893
886,16639638,0.8031014218543896
887,10919291,0.8030979853352143
888,13667333,0.8030969993078165
889,2299033,0.803096240526462
890,15913486,0.803095951013824
891,16734985,0.8030955386677782
892,13880137,0.8030933186426239
893,15646513,0.803091663425129
894,15871445,0.80308981733122
895,16476187,0.8030881433696261
896,8701958,0.8030881424228242
897,10614614,0.8030872102645756
898,16236612,0.8030845873786869
899,16830807,0.8030804443736915
900,372956,0.8030792523835011
901,14536701,0.803077797432495
902,17548906,0.8030766121628719
903,16878778,0.803072982380502
904,9551494,0.8030720966727677
905,17449564,0.8030707171601319
906,13110272,0.8030705414573732
907,15211673,0.8030703383622518
908,18804918,0.8030645446103449
909,17343278,0.8030633664800553
910,2665962,0.8030631964672439
911,4359621,0.803062654846221
912,17981268,0.8030622307785492
913,15144799,0.8030609412203134
914,13384941,0.8030589297075534
915,14579414,0.8030588311565136
916,15815740,0.8030584712092288
917,18985082,0.803058279235702
918,15348247,0.8030574164887766
919,18220420,0.8030559982956903
920,16674143,0.8030541360210495
921,14425825,0.803049914761067
922,14629472,0.8030495379343976
923,18183606,0.8030494174024718
924,12892825,0.8030487013687578
925,15120903,0.8030480303420999
926,15971596,0.8030454383112402
927,4252143,0.803044726330519
928,3742259,0.8030441733736177
929,10693087,0.8030427753037332
930,3754584,0.8030394471057964
931,14358116,0.803039013860298
932,16342150,0.8030385045375034
933,7751518,0.8030372134197336
934,1600883,0.8030370138887162
935,1631719,0.8030355683405062
936,15193732,0.8030355537910686
937,16519284,0.8030327806266357
938,14544479,0.8030297673908932
